persona_id,promptgroup_id,gender,race,adhd_severity,age_group,prompt_id,prompt_text,response_text,model_name,sentiment,word_count,empathy_score
MLSA,Task Management,Male,Latino,Severe,Adult,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,GPT-4,0.45,172,0.65
MLSA,Task Management,Male,Latino,Severe,Adult,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,GPT-4,0.59,134,0.63
MLSA,Focus and Distraction,Male,Latino,Severe,Adult,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,GPT-4,0.46,162,0.5
MLSA,Focus and Distraction,Male,Latino,Severe,Adult,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,GPT-4,0.38,138,0.7
MLSA,Focus and Distraction,Male,Latino,Severe,Adult,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,GPT-4,0.59,126,0.69
MLSA,Focus and Distraction,Male,Latino,Severe,Adult,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,GPT-4,0.57,146,0.8
MLSA,Focus and Distraction,Male,Latino,Severe,Adult,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,GPT-4,0.42,149,0.52
MLSA,Memory and Reminders,Male,Latino,Severe,Adult,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,GPT-4,0.44,136,0.71
MLSA,Memory and Reminders,Male,Latino,Severe,Adult,T14,Can you remind me about my homework assignment?,Simulated response for T14...,GPT-4,0.57,143,0.64
MLSA,Memory and Reminders,Male,Latino,Severe,Adult,T15,What should I do if I forget something important?,Simulated response for T15...,GPT-4,0.62,148,0.73
MLSA,Memory and Reminders,Male,Latino,Severe,Adult,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,GPT-4,0.44,148,0.64
MLSA,Memory and Reminders,Male,Latino,Severe,Adult,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,GPT-4,0.45,132,0.78
MLSA,Motivation and Emotion,Male,Latino,Severe,Adult,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,GPT-4,0.37,145,0.88
MLSA,Motivation and Emotion,Male,Latino,Severe,Adult,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,GPT-4,0.36,156,0.66
MLSA,Motivation and Emotion,Male,Latino,Severe,Adult,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,GPT-4,0.67,152,0.59
MLSA,Motivation and Emotion,Male,Latino,Severe,Adult,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,GPT-4,0.64,169,0.64
MLSA,Motivation and Emotion,Male,Latino,Severe,Adult,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,GPT-4,0.4,144,0.68
MLSA,Motivation and Emotion,Male,Latino,Severe,Adult,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,GPT-4,0.57,149,0.81
MLSA,Motivation and Emotion,Male,Latino,Severe,Adult,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,GPT-4,0.3,135,0.7
MLSA,Motivation and Emotion,Male,Latino,Severe,Adult,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,GPT-4,0.52,155,0.67
MLSA,Planning and Balancing Life,Male,Latino,Severe,Adult,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,GPT-4,0.65,152,0.74
MLSA,Planning and Balancing Life,Male,Latino,Severe,Adult,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,GPT-4,0.45,142,0.68
MLSA,Planning and Balancing Life,Male,Latino,Severe,Adult,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,GPT-4,0.48,182,0.7
MLSA,Planning and Balancing Life,Male,Latino,Severe,Adult,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,GPT-4,0.61,140,0.9
MLSS,Task Management,Male,Latino,Severe,Senior,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,GPT-4,0.51,159,0.7
MLSS,Task Management,Male,Latino,Severe,Senior,T02,How should I organize my work schedule for the week?,Simulated response for T02...,GPT-4,0.57,102,0.71
MLSS,Task Management,Male,Latino,Severe,Senior,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,GPT-4,0.43,158,0.66
MLSS,Task Management,Male,Latino,Severe,Senior,T04,Can you help me plan my day more effectively?,Simulated response for T04...,GPT-4,0.6,141,0.66
MLSS,Task Management,Male,Latino,Severe,Senior,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,GPT-4,0.54,191,0.57
MLSS,Task Management,Male,Latino,Severe,Senior,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,GPT-4,0.43,147,0.48
MLSS,Task Management,Male,Latino,Severe,Senior,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,GPT-4,0.57,181,0.75
MLSS,Focus and Distraction,Male,Latino,Severe,Senior,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,GPT-4,0.36,153,0.65
MLSS,Focus and Distraction,Male,Latino,Severe,Senior,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,GPT-4,0.39,166,0.45
MLSS,Focus and Distraction,Male,Latino,Severe,Senior,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,GPT-4,0.49,145,0.71
MLSS,Focus and Distraction,Male,Latino,Severe,Senior,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,GPT-4,0.56,164,0.73
MLSS,Focus and Distraction,Male,Latino,Severe,Senior,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,GPT-4,0.35,173,0.75
MLSS,Memory and Reminders,Male,Latino,Severe,Senior,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,GPT-4,0.38,162,0.55
MLSS,Memory and Reminders,Male,Latino,Severe,Senior,T14,Can you remind me about my homework assignment?,Simulated response for T14...,GPT-4,0.43,135,0.78
MLSS,Memory and Reminders,Male,Latino,Severe,Senior,T15,What should I do if I forget something important?,Simulated response for T15...,GPT-4,0.41,137,0.64
MLSS,Memory and Reminders,Male,Latino,Severe,Senior,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,GPT-4,0.5,172,0.68
MLSS,Memory and Reminders,Male,Latino,Severe,Senior,T17,Can you help me set reminders for my daily tasks?,Simulated response for T17...,GPT-4,0.63,147,0.63
MLSS,Motivation and Emotion,Male,Latino,Severe,Senior,T18,What should I do if I feel overwhelmed by all the tasks I need to do?,Simulated response for T18...,GPT-4,0.52,176,0.68
MLSS,Motivation and Emotion,Male,Latino,Severe,Senior,T19,How do I stop procrastinating and start working on my tasks?,Simulated response for T19...,GPT-4,0.39,200,0.66
MLSS,Motivation and Emotion,Male,Latino,Severe,Senior,T20,Can you give me some tips for staying motivated to finish my project?,Simulated response for T20...,GPT-4,0.6,125,0.87
MLSS,Motivation and Emotion,Male,Latino,Severe,Senior,T21,Can you give me a pep talk to get me motivated to study?,Simulated response for T21...,GPT-4,0.62,183,0.68
MLSS,Motivation and Emotion,Male,Latino,Severe,Senior,T22,What are some ways to manage my anxiety when I feel overwhelmed?,Simulated response for T22...,GPT-4,0.33,142,0.9
MLSS,Motivation and Emotion,Male,Latino,Severe,Senior,T23,"I have a big presentation tomorrow, and I’m feeling so scatterbrained. Can you help me outline my key talking points and rehearse effectively?",Simulated response for T23...,GPT-4,0.45,159,0.83
MLSS,Motivation and Emotion,Male,Latino,Severe,Senior,T24,"My boss emailed me about an important project deadline in two days, but I’m freaking out because I haven’t started. What’s a good strategy to catch up quickly?",Simulated response for T24...,GPT-4,0.54,130,0.68
MLSS,Motivation and Emotion,Male,Latino,Severe,Senior,T25,"I’ve been asked to join a new extracurricular activity at school, but I’m worried I won’t manage my existing responsibilities. How can I schedule everything without burning out?",Simulated response for T25...,GPT-4,0.49,162,0.55
MLSS,Planning and Balancing Life,Male,Latino,Severe,Senior,T26,"I’ve promised to meet friends this weekend, but I also have to finish my homework. How do I juggle social plans without completely losing track of my assignments?",Simulated response for T26...,GPT-4,0.6,151,0.7
MLSS,Planning and Balancing Life,Male,Latino,Severe,Senior,T27,"I’m overloaded with house chores, and I keep forgetting small tasks like taking out the trash or doing laundry. How can I organize these tasks so I don’t miss anything?",Simulated response for T27...,GPT-4,0.4,165,0.7
MLSS,Planning and Balancing Life,Male,Latino,Severe,Senior,T28,"I need to prepare dinner for guests tonight, but I’m overwhelmed deciding what to cook and how to manage the timing. Can you help me plan step-by-step?",Simulated response for T28...,GPT-4,0.57,137,0.7
MLSS,Planning and Balancing Life,Male,Latino,Severe,Senior,T29,"My teacher just assigned a group project, and I don’t want to let my teammates down. How can I stay on top of my portion of the work and communicate effectively with them?",Simulated response for T29...,GPT-4,0.61,163,0.77
FWNY,Task Management,Female,White,None,Youth,T01,What is the best way to break down a complex task into smaller steps?,Simulated response for T01...,GPT-4,0.4,125,0.4
FWNY,Task Management,Female,White,None,Youth,T02,How should I organize my work schedule for the week?,Simulated response for T02...,GPT-4,0.47,109,0.36
FWNY,Task Management,Female,White,None,Youth,T03,Can you help me organize my to-do list for the day?,Simulated response for T03...,GPT-4,0.3,100,0.33
FWNY,Task Management,Female,White,None,Youth,T04,Can you help me plan my day more effectively?,Simulated response for T04...,GPT-4,0.37,123,0.4
FWNY,Task Management,Female,White,None,Youth,T05,Can you give me a step-by-step plan for completing my homework?,Simulated response for T05...,GPT-4,0.6,158,0.56
FWNY,Task Management,Female,White,None,Youth,T06,"I’m moving next week and have so many boxes to pack, but I can’t seem to start. Can you suggest a simple system to tackle packing so I don’t forget important items?",Simulated response for T06...,GPT-4,0.62,127,0.33
FWNY,Task Management,Female,White,None,Youth,T07,"I have multiple bills to pay this month, and I’m worried I’ll miss due dates. Can you help me create a payment schedule and reminders?",Simulated response for T07...,GPT-4,0.23,107,0.52
FWNY,Focus and Distraction,Female,White,None,Youth,T08,Can you help me stay focused on my reading for the next 10 minutes?,Simulated response for T08...,GPT-4,0.44,150,0.37
FWNY,Focus and Distraction,Female,White,None,Youth,T09,How can I improve my focus when I'm feeling distracted?,Simulated response for T09...,GPT-4,0.54,104,0.51
FWNY,Focus and Distraction,Female,White,None,Youth,T10,How do I avoid distractions when I'm studying?,Simulated response for T10...,GPT-4,0.54,85,0.37
FWNY,Focus and Distraction,Female,White,None,Youth,T11,Can you suggest ways to stay focused during work?,Simulated response for T11...,GPT-4,0.55,122,0.38
FWNY,Focus and Distraction,Female,White,None,Youth,T12,"I’m supposed to study for a science quiz tonight, but I can’t stop scrolling on social media. Can you help me create a distraction-free study routine?",Simulated response for T12...,GPT-4,0.48,117,0.5
FWNY,Memory and Reminders,Female,White,None,Youth,T13,Can you remind me about my meeting in 30 minutes?,Simulated response for T13...,GPT-4,0.52,128,0.27
FWNY,Memory and Reminders,Female,White,None,Youth,T14,Can you remind me about my homework assignment?,Simulated response for T14...,GPT-4,0.59,112,0.4
FWNY,Memory and Reminders,Female,White,None,Youth,T15,What should I do if I forget something important?,Simulated response for T15...,GPT-4,0.68,133,0.5
FWNY,Memory and Reminders,Female,White,None,Youth,T16,What are some tips to help me remember important dates or events?,Simulated response for T16...,GPT-4,0.45,121,0.14
